Region,Año,variable,factor,pib,valor_salitre,demanda,demanda_regional
IV,2045,cemento,0.0007105507596104528,8858.49773249784,,3802.114,2.7015949908255372
IV,2046,cemento,0.0007105507596104528,9008.855214313375,,3802.114,2.7015949908255372
IV,2047,cemento,0.0007105507596104528,9157.26032339839,,3802.114,2.7015949908255372
IV,2048,cemento,0.0007105507596104528,9308.110146698318,,3802.114,2.7015949908255372
IV,2049,cemento,0.0007105507596104528,9456.790901524162,,3802.114,2.7015949908255372
IV,2050,cemento,0.0007105507596104528,9607.846570968248,,3802.114,2.7015949908255372
IV,2017,energia_comercial,0.04488882737554147,5012.871951428906,,,
IV,2018,energia_comercial,0.03854344988200379,5208.829071490237,,,
IV,2019,energia_comercial,0.0291593094457293,5288.107470370182,,,
IV,2020,energia_comercial,0.02554387107945083,5038.503496299313,,,
IV,2021,energia_comercial,0.01755692718688469,5548.407761737431,,,
IV,2022,energia_comercial,0.01755692718688469,5664.775895542351,,,
IV,2023,energia_comercial,0.01755692718688469,5681.964590673229,,,
IV,2024,energia_comercial,0.01755692718688469,5788.860801501299,,,
IV,2025,energia_comercial,0.01755692718688469,5908.47746977164,,,
IV,2026,energia_comercial,0.01755692718688469,6032.013383942563,,,
IV,2027,energia_comercial,0.01755692718688469,6274.159494171935,,,
IV,2028,energia_comercial,0.01755692718688469,6393.859467043309,,,
IV,2029,energia_comercial,0.01755692718688469,6521.816503986053,,,
IV,2030,energia_comercial,0.01755692718688469,6652.409617069647,,,
IV,2031,energia_comercial,0.01755692718688469,6787.867779590284,,,
IV,2032,energia_comercial,0.01755692718688469,6926.595672480233,,,
IV,2033,energia_comercial,0.01755692718688469,7067.805266330331,,,
IV,2034,energia_comercial,0.01755692718688469,7210.834499954419,,,
IV,2035,energia_comercial,0.01755692718688469,7355.058568024879,,,
IV,2036,energia_comercial,0.01755692718688469,7498.28544997773,,,
IV,2037,energia_comercial,0.01755692718688469,7644.301424569914,,,
IV,2038,energia_comercial,0.01755692718688469,7793.160804495003,,,
IV,2039,energia_comercial,0.01755692718688469,7944.918960091136,,,
IV,2040,energia_comercial,0.01755692718688469,8099.6323399368,,,
IV,2041,energia_comercial,0.01755692718688469,8253.308675677701,,,
IV,2042,energia_comercial,0.01755692718688469,8405.77409636072,,,
IV,2043,energia_comercial,0.01755692718688469,8556.853161573075,,,
IV,2044,energia_comercial,0.01755692718688469,8706.369181760676,,,
IV,2045,energia_comercial,0.01755692718688469,8858.49773249784,,,
IV,2046,energia_comercial,0.01755692718688469,9008.855214313375,,,
IV,2047,energia_comercial,0.01755692718688469,9157.26032339839,,,
IV,2048,energia_comercial,0.01755692718688469,9308.110146698318,,,
IV,2049,energia_comercial,0.01755692718688469,9456.790901524162,,,
IV,2050,energia_comercial,0.01755692718688469,9607.846570968248,,,
IV,2017,energia_publico,0.0216063248478094,5012.871951428906,,2997.35997009,64.7619331995848
IV,2018,energia_publico,0.04692367859104414,5208.829071490237,,2529.724446609,118.70397685658773
IV,2019,energia_publico,0.06936031927632338,5288.107470370182,,2902.519092445,201.31965095760958
IV,2020,energia_publico,0.03701132657093408,5038.503496299313,,2803.835251566,103.77366214680634
IV,2021,energia_publico,0.03045888597251433,5548.407761737431,,2881.986959141,87.78211216274904
IV,2022,energia_publico,0.03045888597251433,5664.775895542351,,,
IV,2023,energia_publico,0.03045888597251433,5681.964590673229,,,
IV,2024,energia_publico,0.03045888597251433,5788.860801501299,,,
IV,2025,energia_publico,0.03045888597251433,5908.47746977164,,,
IV,2026,energia_publico,0.03045888597251433,6032.013383942563,,,
IV,2027,energia_publico,0.03045888597251433,6274.159494171935,,,
IV,2028,energia_publico,0.03045888597251433,6393.859467043309,,,
IV,2029,energia_publico,0.03045888597251433,6521.816503986053,,,
IV,2030,energia_publico,0.03045888597251433,6652.409617069647,,,
IV,2031,energia_publico,0.03045888597251433,6787.867779590284,,,
IV,2032,energia_publico,0.03045888597251433,6926.595672480233,,,
IV,2033,energia_publico,0.03045888597251433,7067.805266330331,,,
IV,2034,energia_publico,0.03045888597251433,7210.834499954419,,,
IV,2035,energia_publico,0.03045888597251433,7355.058568024879,,,
IV,2036,energia_publico,0.03045888597251433,7498.28544997773,,,
IV,2037,energia_publico,0.03045888597251433,7644.301424569914,,,
IV,2038,energia_publico,0.03045888597251433,7793.160804495003,,,
IV,2039,energia_publico,0.03045888597251433,7944.918960091136,,,
IV,2040,energia_publico,0.03045888597251433,8099.6323399368,,,
IV,2041,energia_publico,0.03045888597251433,8253.308675677701,,,
IV,2042,energia_publico,0.03045888597251433,8405.77409636072,,,
IV,2043,energia_publico,0.03045888597251433,8556.853161573075,,,
IV,2044,energia_publico,0.03045888597251433,8706.369181760676,,,
IV,2045,energia_publico,0.03045888597251433,8858.49773249784,,,
IV,2046,energia_publico,0.03045888597251433,9008.855214313375,,,
IV,2047,energia_publico,0.03045888597251433,9157.26032339839,,,
IV,2048,energia_publico,0.03045888597251433,9308.110146698318,,,
IV,2049,energia_publico,0.03045888597251433,9456.790901524162,,,
IV,2050,energia_publico,0.03045888597251433,9607.846570968248,,,
IV,2017,manufactura,0.01258641059371525,5012.871951428906,,33099.1337383063,416.59928752661625
IV,2018,manufactura,0.01899609360848779,5208.829071490237,,33734.22915121917,640.818574766737
IV,2019,manufactura,0.01703692625213533,5288.107470370182,,32710.83307472654,557.2920507400253
IV,2020,manufactura,0.01367762089627373,5038.503496299313,,30412.88599594869,415.97592501417853
IV,2021,manufactura,0.01982780159115857,5548.407761737431,,30504.20938061051,604.8314112939032
IV,2022,manufactura,0.01982780159115857,5664.775895542351,,32993.04784902278,654.1796066380248
IV,2023,manufactura,0.01982780159115857,5681.964590673229,,,
IV,2024,manufactura,0.01982780159115857,5788.860801501299,,,
IV,2025,manufactura,0.01982780159115857,5908.47746977164,,,
IV,2026,manufactura,0.01982780159115857,6032.013383942563,,,
IV,2027,manufactura,0.01982780159115857,6274.159494171935,,,
IV,2028,manufactura,0.01982780159115857,6393.859467043309,,,
IV,2029,manufactura,0.01982780159115857,6521.816503986053,,,
IV,2030,manufactura,0.01982780159115857,6652.409617069647,,,
IV,2031,manufactura,0.01982780159115857,6787.867779590284,,,
IV,2032,manufactura,0.01982780159115857,6926.595672480233,,,
IV,2033,manufactura,0.01982780159115857,7067.805266330331,,,
IV,2034,manufactura,0.01982780159115857,7210.834499954419,,,
IV,2035,manufactura,0.01982780159115857,7355.058568024879,,,
IV,2036,manufactura,0.01982780159115857,7498.28544997773,,,
IV,2037,manufactura,0.01982780159115857,7644.301424569914,,,
IV,2038,manufactura,0.01982780159115857,7793.160804495003,,,
IV,2039,manufactura,0.01982780159115857,7944.918960091136,,,
IV,2040,manufactura,0.01982780159115857,8099.6323399368,,,
IV,2041,manufactura,0.01982780159115857,8253.308675677701,,,
IV,2042,manufactura,0.01982780159115857,8405.77409636072,,,
IV,2043,manufactura,0.01982780159115857,8556.853161573075,,,
IV,2044,manufactura,0.01982780159115857,8706.369181760676,,,
IV,2045,manufactura,0.01982780159115857,8858.49773249784,,,
IV,2046,manufactura,0.01982780159115857,9008.855214313375,,,
IV,2047,manufactura,0.01982780159115857,9157.26032339839,,,
IV,2048,manufactura,0.01982780159115857,9308.110146698318,,,
IV,2049,manufactura,0.01982780159115857,9456.790901524162,,,
IV,2050,manufactura,0.01982780159115857,9607.846570968248,,,
IV,2017,mineral,0.038247355994477,5012.871951428906,,,
IV,2018,mineral,0.04800517774646274,5208.829071490237,,,
IV,2019,mineral,0.04735054649155042,5288.107470370182,,,
IV,2020,mineral,0.0486441040283116,5038.503496299313,,,
IV,2021,mineral,0.0482821646022659,5548.407761737431,,,
IV,2022,mineral,0.0482821646022659,5664.775895542351,,,
IV,2023,mineral,0.0482821646022659,5681.964590673229,,,
IV,2024,mineral,0.0482821646022659,5788.860801501299,,,
IV,2025,mineral,0.0482821646022659,5908.47746977164,,,
IV,2026,mineral,0.0482821646022659,6032.013383942563,,,
IV,2027,mineral,0.0482821646022659,6274.159494171935,,,
IV,2028,mineral,0.0482821646022659,6393.859467043309,,,
IV,2029,mineral,0.0482821646022659,6521.816503986053,,,
IV,2030,mineral,0.0482821646022659,6652.409617069647,,,
IV,2031,mineral,0.0482821646022659,6787.867779590284,,,
IV,2032,mineral,0.0482821646022659,6926.595672480233,,,
IV,2033,mineral,0.0482821646022659,7067.805266330331,,,
IV,2034,mineral,0.0482821646022659,7210.834499954419,,,
IV,2035,mineral,0.0482821646022659,7355.058568024879,,,
IV,2036,mineral,0.0482821646022659,7498.28544997773,,,
IV,2037,mineral,0.0482821646022659,7644.301424569914,,,
IV,2038,mineral,0.0482821646022659,7793.160804495003,,,
IV,2039,mineral,0.0482821646022659,7944.918960091136,,,
IV,2040,mineral,0.0482821646022659,8099.6323399368,,,
IV,2041,mineral,0.0482821646022659,8253.308675677701,,,
IV,2042,mineral,0.0482821646022659,8405.77409636072,,,
IV,2043,mineral,0.0482821646022659,8556.853161573075,,,
IV,2044,mineral,0.0482821646022659,8706.369181760676,,,
IV,2045,mineral,0.0482821646022659,8858.49773249784,,,
IV,2046,mineral,0.0482821646022659,9008.855214313375,,,
IV,2047,mineral,0.0482821646022659,9157.26032339839,,,
IV,2048,mineral,0.0482821646022659,9308.110146698318,,,
IV,2049,mineral,0.0482821646022659,9456.790901524162,,,
IV,2050,mineral,0.0482821646022659,9607.846570968248,,,
IV,2017,salitre,0.0,5012.871951428906,0.0,2057.0,0.0
IV,2018,salitre,0.0,5208.829071490237,0.0,1666.0,0.0
IV,2019,salitre,0.0,5288.107470370182,0.0,1195.0,0.0
IV,2020,salitre,0.0,5038.503496299313,0.0,1659.791,0.0
IV,2021,salitre,0.0,5548.407761737431,0.0,1577.654,0.0
IV,2022,salitre,0.0,5664.775895542351,0.0,1374.882,0.0
IV,2023,salitre,0.0,5681.964590673229,0.0,1680.0,0.0
IV,2024,salitre,0.0,5788.860801501299,0.0,1740.0,0.0
IV,2025,salitre,0.0,5908.47746977164,0.0,1800.0,0.0
IV,2026,salitre,0.0,6032.013383942563,0.0,1880.0,0.0
IV,2027,salitre,0.0,6274.159494171935,0.0,1950.0,0.0
IV,2028,salitre,0.0,6393.859467043309,0.0,2050.0,0.0
IV,2029,salitre,0.0,6521.816503986053,0.0,2150.0,0.0
IV,2030,salitre,0.0,6652.409617069647,0.0,2250.0,0.0
IV,2031,salitre,0.0,6787.867779590284,0.0,2275.0,0.0
IV,2032,salitre,0.0,6926.595672480233,0.0,2300.0,0.0
IV,2033,salitre,0.0,7067.805266330331,0.0,2330.0,0.0
IV,2034,salitre,0.0,7210.834499954419,0.0,2360.0,0.0
IV,2035,salitre,0.0,7355.058568024879,0.0,2400.0,0.0
IV,2036,salitre,0.0,7498.28544997773,0.0,2415.0,0.0
IV,2037,salitre,0.0,7644.301424569914,0.0,2430.0,0.0
IV,2038,salitre,0.0,7793.160804495003,0.0,2445.0,0.0
IV,2039,salitre,0.0,7944.918960091136,0.0,2460.0,0.0
IV,2040,salitre,0.0,8099.6323399368,0.0,2475.0,0.0
IV,2041,salitre,0.0,8253.308675677701,0.0,2490.0,0.0
IV,2042,salitre,0.0,8405.77409636072,0.0,2505.0,0.0
IV,2043,salitre,0.0,8556.853161573075,0.0,2520.0,0.0
IV,2044,salitre,0.0,8706.369181760676,0.0,2535.0,0.0
IV,2045,salitre,0.0,8858.49773249784,0.0,2550.0,0.0
IV,2046,salitre,0.0,9008.855214313375,0.0,2565.0,0.0
IV,2047,salitre,0.0,9157.26032339839,0.0,2580.0,0.0
IV,2048,salitre,0.0,9308.110146698318,0.0,2595.0,0.0
IV,2049,salitre,0.0,9456.790901524162,0.0,2610.0,0.0
IV,2050,salitre,0.0,9607.846570968248,0.0,2625.0,0.0
IX,2017,cemento,6.090238728297635e-06,4462.086881647878,,3995.38,0.024332818010265805
IX,2018,cemento,9.516313648744955e-05,4644.345735948329,,3992.8,0.3799673713670886
IX,2019,cemento,0.0001988426424549512,4707.940980732696,,4081.9,0.8116557822368654
IX,2020,cemento,0.0001008245007781379,4468.334939264638,,3796.98,0.38282861296457404
IX,2021,cemento,0.0001641641856255243,5026.261153814949,,4388.2,0.7203852793619256
IX,2022,cemento,0.0001641641856255243,5142.483230055869,,3802.114,0.6241709484654047
IX,2023,cemento,0.0001641641856255243,5168.260424259588,,3802.114,0.6241709484654047
IX,2024,cemento,0.0001641641856255243,5276.602502582534,,3802.114,0.6241709484654047
IX,2025,cemento,0.0001641641856255243,5396.977467065283,,3802.114,0.6241709484654047
IX,2026,cemento,0.0001641641856255243,5521.420801250306,,3802.114,0.6241709484654047
IX,2027,cemento,0.0001641641856255243,5779.321857195594,,3802.114,0.6241709484654047
IX,2028,cemento,0.0001641641856255243,5902.005117126625,,3802.114,0.6241709484654047
IX,2029,cemento,0.0001641641856255243,6032.806581717512,,3802.114,0.6241709484654047
IX,2030,cemento,0.0001641641856255243,6166.576584166788,,3802.114,0.6241709484654047
IX,2031,cemento,0.0001641641856255243,6305.398494685859,,3802.114,0.6241709484654047
IX,2032,cemento,0.0001641641856255243,6447.820701214929,,3802.114,0.6241709484654047
IX,2033,cemento,0.0001641641856255243,6593.130718567477,,3802.114,0.6241709484654047
IX,2034,cemento,0.0001641641856255243,6740.727477130372,,3802.114,0.6241709484654047
IX,2035,cemento,0.0001641641856255243,6890.039598769508,,3802.114,0.6241709484654047
IX,2036,cemento,0.0001641641856255243,7039.022705110388,,3802.114,0.6241709484654047
IX,2037,cemento,0.0001641641856255243,7191.227268404711,,3802.114,0.6241709484654047
IX,2038,cemento,0.0001641641856255243,7346.722946113371,,3802.114,0.6241709484654047
IX,2039,cemento,0.0001641641856255243,7505.580901898305,,3802.114,0.6241709484654047
IX,2040,cemento,0.0001641641856255243,7667.873838191048,,3802.114,0.6241709484654047
IX,2041,cemento,0.0001641641856255243,7829.842092546393,,3802.114,0.6241709484654047
IX,2042,cemento,0.0001641641856255243,7991.316676122816,,3802.114,0.6241709484654047
IX,2043,cemento,0.0001641641856255243,8152.125686544632,,3802.114,0.6241709484654047
IX,2044,cemento,0.0001641641856255243,8312.094588707496,,3802.114,0.6241709484654047
IX,2045,cemento,0.0001641641856255243,8475.202555531914,,3802.114,0.6241709484654047
IX,2046,cemento,0.0001641641856255243,8637.273583505788,,3802.114,0.6241709484654047
IX,2047,cemento,0.0001641641856255243,8798.125253783177,,3802.114,0.6241709484654047
IX,2048,cemento,0.0001641641856255243,8961.972459582379,,3802.114,0.6241709484654047
IX,2049,cemento,0.0001641641856255243,9124.390000436024,,3802.114,0.6241709484654047
IX,2050,cemento,0.0001641641856255243,9289.751029198822,,3802.114,0.6241709484654047
IX,2017,energia_comercial,0.03369749940301791,4462.086881647878,,,
IX,2018,energia_comercial,0.04291483597660373,4644.345735948329,,,
IX,2019,energia_comercial,0.03974199713718429,4707.940980732696,,,
IX,2020,energia_comercial,0.04072326233426935,4468.334939264638,,,
IX,2021,energia_comercial,0.04048161076172004,5026.261153814949,,,
IX,2022,energia_comercial,0.04048161076172004,5142.483230055869,,,
IX,2023,energia_comercial,0.04048161076172004,5168.260424259588,,,
IX,2024,energia_comercial,0.04048161076172004,5276.602502582534,,,
IX,2025,energia_comercial,0.04048161076172004,5396.977467065283,,,
IX,2026,energia_comercial,0.04048161076172004,5521.420801250306,,,
IX,2027,energia_comercial,0.04048161076172004,5779.321857195594,,,
IX,2028,energia_comercial,0.04048161076172004,5902.005117126625,,,
IX,2029,energia_comercial,0.04048161076172004,6032.806581717512,,,
IX,2030,energia_comercial,0.04048161076172004,6166.576584166788,,,
IX,2031,energia_comercial,0.04048161076172004,6305.398494685859,,,
IX,2032,energia_comercial,0.04048161076172004,6447.820701214929,,,
IX,2033,energia_comercial,0.04048161076172004,6593.130718567477,,,
IX,2034,energia_comercial,0.04048161076172004,6740.727477130372,,,
IX,2035,energia_comercial,0.04048161076172004,6890.039598769508,,,
IX,2036,energia_comercial,0.04048161076172004,7039.022705110388,,,
IX,2037,energia_comercial,0.04048161076172004,7191.227268404711,,,
IX,2038,energia_comercial,0.04048161076172004,7346.722946113371,,,
IX,2039,energia_comercial,0.04048161076172004,7505.580901898305,,,
IX,2040,energia_comercial,0.04048161076172004,7667.873838191048,,,
IX,2041,energia_comercial,0.04048161076172004,7829.842092546393,,,
IX,2042,energia_comercial,0.04048161076172004,7991.316676122816,,,
IX,2043,energia_comercial,0.04048161076172004,8152.125686544632,,,
IX,2044,energia_comercial,0.04048161076172004,8312.094588707496,,,
IX,2045,energia_comercial,0.04048161076172004,8475.202555531914,,,
IX,2046,energia_comercial,0.04048161076172004,8637.273583505788,,,
IX,2047,energia_comercial,0.04048161076172004,8798.125253783177,,,
IX,2048,energia_comercial,0.04048161076172004,8961.972459582379,,,
IX,2049,energia_comercial,0.04048161076172004,9124.390000436024,,,
IX,2050,energia_comercial,0.04048161076172004,9289.751029198822,,,
IX,2017,energia_publico,0.04221527749410559,4462.086881647878,,2997.35997009,126.53438288707339
IX,2018,energia_publico,0.04345211382904818,4644.345735948329,,2529.724446609,109.92187461018018
IX,2019,energia_publico,0.04683401581132923,4707.940980732696,,2902.519092445,135.9366250682541
IX,2020,energia_publico,0.04683608453310519,4468.334939264638,,2803.835251566,131.32066485924543
IX,2021,energia_publico,0.06001312425630773,5026.261153814949,,2881.986959141,172.95704148398733
IX,2022,energia_publico,0.06001312425630773,5142.483230055869,,,
IX,2023,energia_publico,0.06001312425630773,5168.260424259588,,,
IX,2024,energia_publico,0.06001312425630773,5276.602502582534,,,
IX,2025,energia_publico,0.06001312425630773,5396.977467065283,,,
IX,2026,energia_publico,0.06001312425630773,5521.420801250306,,,
IX,2027,energia_publico,0.06001312425630773,5779.321857195594,,,
IX,2028,energia_publico,0.06001312425630773,5902.005117126625,,,
IX,2029,energia_publico,0.06001312425630773,6032.806581717512,,,
IX,2030,energia_publico,0.06001312425630773,6166.576584166788,,,
IX,2031,energia_publico,0.06001312425630773,6305.398494685859,,,
IX,2032,energia_publico,0.06001312425630773,6447.820701214929,,,
IX,2033,energia_publico,0.06001312425630773,6593.130718567477,,,
IX,2034,energia_publico,0.06001312425630773,6740.727477130372,,,
IX,2035,energia_publico,0.06001312425630773,6890.039598769508,,,
IX,2036,energia_publico,0.06001312425630773,7039.022705110388,,,
IX,2037,energia_publico,0.06001312425630773,7191.227268404711,,,
IX,2038,energia_publico,0.06001312425630773,7346.722946113371,,,
IX,2039,energia_publico,0.06001312425630773,7505.580901898305,,,
IX,2040,energia_publico,0.06001312425630773,7667.873838191048,,,
IX,2041,energia_publico,0.06001312425630773,7829.842092546393,,,
IX,2042,energia_publico,0.06001312425630773,7991.316676122816,,,
IX,2043,energia_publico,0.06001312425630773,8152.125686544632,,,
IX,2044,energia_publico,0.06001312425630773,8312.094588707496,,,
IX,2045,energia_publico,0.06001312425630773,8475.202555531914,,,
IX,2046,energia_publico,0.06001312425630773,8637.273583505788,,,
IX,2047,energia_publico,0.06001312425630773,8798.125253783177,,,
IX,2048,energia_publico,0.06001312425630773,8961.972459582379,,,
IX,2049,energia_publico,0.06001312425630773,9124.390000436024,,,
IX,2050,energia_publico,0.06001312425630773,9289.751029198822,,,
IX,2017,manufactura,0.01915640291091437,4462.086881647878,,33099.1337383063,634.0603418932349
IX,2018,manufactura,0.02064857925833908,4644.345735948329,,33734.22915121917,696.5639043479217
IX,2019,manufactura,0.02182359717970011,4707.940980732696,,32710.83307472654,713.8680444352432
IX,2020,manufactura,0.03408007537648738,4468.334939264638,,30412.88599594869,1036.4734471584488
IX,2021,manufactura,0.03109159976637929,5026.261153814949,,30504.20938061051,948.4246692517747
IX,2022,manufactura,0.03109159976637929,5142.483230055869,,32993.04784902278,1025.8066387948174
IX,2023,manufactura,0.03109159976637929,5168.260424259588,,,
IX,2024,manufactura,0.03109159976637929,5276.602502582534,,,
IX,2025,manufactura,0.03109159976637929,5396.977467065283,,,
IX,2026,manufactura,0.03109159976637929,5521.420801250306,,,
IX,2027,manufactura,0.03109159976637929,5779.321857195594,,,
IX,2028,manufactura,0.03109159976637929,5902.005117126625,,,
IX,2029,manufactura,0.03109159976637929,6032.806581717512,,,
IX,2030,manufactura,0.03109159976637929,6166.576584166788,,,
IX,2031,manufactura,0.03109159976637929,6305.398494685859,,,
IX,2032,manufactura,0.03109159976637929,6447.820701214929,,,
IX,2033,manufactura,0.03109159976637929,6593.130718567477,,,
IX,2034,manufactura,0.03109159976637929,6740.727477130372,,,
IX,2035,manufactura,0.03109159976637929,6890.039598769508,,,
IX,2036,manufactura,0.03109159976637929,7039.022705110388,,,
IX,2037,manufactura,0.03109159976637929,7191.227268404711,,,
IX,2038,manufactura,0.03109159976637929,7346.722946113371,,,
IX,2039,manufactura,0.03109159976637929,7505.580901898305,,,
IX,2040,manufactura,0.03109159976637929,7667.873838191048,,,
IX,2041,manufactura,0.03109159976637929,7829.842092546393,,,
IX,2042,manufactura,0.03109159976637929,7991.316676122816,,,
IX,2043,manufactura,0.03109159976637929,8152.125686544632,,,
IX,2044,manufactura,0.03109159976637929,8312.094588707496,,,
IX,2045,manufactura,0.03109159976637929,8475.202555531914,,,
IX,2046,manufactura,0.03109159976637929,8637.273583505788,,,
IX,2047,manufactura,0.03109159976637929,8798.125253783177,,,
IX,2048,manufactura,0.03109159976637929,8961.972459582379,,,
IX,2049,manufactura,0.03109159976637929,9124.390000436024,,,
IX,2050,manufactura,0.03109159976637929,9289.751029198822,,,
IX,2017,mineral,0.0,4462.086881647878,,,
IX,2018,mineral,0.0,4644.345735948329,,,
IX,2019,mineral,0.0,4707.940980732696,,,
IX,2020,mineral,1.881795840336553e-06,4468.334939264638,,,
IX,2021,mineral,0.0,5026.261153814949,,,
IX,2022,mineral,0.0,5142.483230055869,,,
IX,2023,mineral,0.0,5168.260424259588,,,
IX,2024,mineral,0.0,5276.602502582534,,,
IX,2025,mineral,0.0,5396.977467065283,,,
IX,2026,mineral,0.0,5521.420801250306,,,
IX,2027,mineral,0.0,5779.321857195594,,,
IX,2028,mineral,0.0,5902.005117126625,,,
IX,2029,mineral,0.0,6032.806581717512,,,
IX,2030,mineral,0.0,6166.576584166788,,,
IX,2031,mineral,0.0,6305.398494685859,,,
IX,2032,mineral,0.0,6447.820701214929,,,
IX,2033,mineral,0.0,6593.130718567477,,,
IX,2034,mineral,0.0,6740.727477130372,,,
IX,2035,mineral,0.0,6890.039598769508,,,
IX,2036,mineral,0.0,7039.022705110388,,,
IX,2037,mineral,0.0,7191.227268404711,,,
IX,2038,mineral,0.0,7346.722946113371,,,
IX,2039,mineral,0.0,7505.580901898305,,,
IX,2040,mineral,0.0,7667.873838191048,,,
IX,2041,mineral,0.0,7829.842092546393,,,
IX,2042,mineral,0.0,7991.316676122816,,,
IX,2043,mineral,0.0,8152.125686544632,,,
IX,2044,mineral,0.0,8312.094588707496,,,
IX,2045,mineral,0.0,8475.202555531914,,,
IX,2046,mineral,0.0,8637.273583505788,,,
IX,2047,mineral,0.0,8798.125253783177,,,
IX,2048,mineral,0.0,8961.972459582379,,,
IX,2049,mineral,0.0,9124.390000436024,,,
IX,2050,mineral,0.0,9289.751029198822,,,
IX,2017,salitre,0.0,4462.086881647878,0.0,2057.0,0.0
IX,2018,salitre,0.0,4644.345735948329,0.0,1666.0,0.0
IX,2019,salitre,0.0,4707.940980732696,0.0,1195.0,0.0
IX,2020,salitre,0.0,4468.334939264638,0.0,1659.791,0.0
IX,2021,salitre,0.0,5026.261153814949,0.0,1577.654,0.0
IX,2022,salitre,0.0,5142.483230055869,0.0,1374.882,0.0
IX,2023,salitre,0.0,5168.260424259588,0.0,1680.0,0.0
IX,2024,salitre,0.0,5276.602502582534,0.0,1740.0,0.0
IX,2025,salitre,0.0,5396.977467065283,0.0,1800.0,0.0
IX,2026,salitre,0.0,5521.420801250306,0.0,1880.0,0.0
IX,2027,salitre,0.0,5779.321857195594,0.0,1950.0,0.0
IX,2028,salitre,0.0,5902.005117126625,0.0,2050.0,0.0
IX,2029,salitre,0.0,6032.806581717512,0.0,2150.0,0.0
IX,2030,salitre,0.0,6166.576584166788,0.0,2250.0,0.0
IX,2031,salitre,0.0,6305.398494685859,0.0,2275.0,0.0
IX,2032,salitre,0.0,6447.820701214929,0.0,2300.0,0.0
IX,2033,salitre,0.0,6593.130718567477,0.0,2330.0,0.0
IX,2034,salitre,0.0,6740.727477130372,0.0,2360.0,0.0
IX,2035,salitre,0.0,6890.039598769508,0.0,2400.0,0.0
IX,2036,salitre,0.0,7039.022705110388,0.0,2415.0,0.0
IX,2037,salitre,0.0,7191.227268404711,0.0,2430.0,0.0
IX,2038,salitre,0.0,7346.722946113371,0.0,2445.0,0.0
IX,2039,salitre,0.0,7505.580901898305,0.0,2460.0,0.0
IX,2040,salitre,0.0,7667.873838191048,0.0,2475.0,0.0
IX,2041,salitre,0.0,7829.842092546393,0.0,2490.0,0.0
IX,2042,salitre,0.0,7991.316676122816,0.0,2505.0,0.0
IX,2043,salitre,0.0,8152.125686544632,0.0,2520.0,0.0
IX,2044,salitre,0.0,8312.094588707496,0.0,2535.0,0.0
IX,2045,salitre,0.0,8475.202555531914,0.0,2550.0,0.0
IX,2046,salitre,0.0,8637.273583505788,0.0,2565.0,0.0
IX,2047,salitre,0.0,8798.125253783177,0.0,2580.0,0.0
IX,2048,salitre,0.0,8961.972459582379,0.0,2595.0,0.0
IX,2049,salitre,0.0,9124.390000436024,0.0,2610.0,0.0
IX,2050,salitre,0.0,9289.751029198822,0.0,2625.0,0.0
RM,2017,cemento,0.3244352346073653,68844.83231405808,,3995.38,1296.2420476455752
RM,2018,cemento,0.241886680266742,71332.86257833315,,3992.8,965.8051369690476
RM,2019,cemento,0.2414288063648456,72130.96860569176,,4081.9,985.4882447006632
RM,2020,cemento,0.2443096939071862,66993.83123711187,,3796.98,927.6390215717079
RM,2021,cemento,0.2759536012647993,75410.49361423057,,4388.2,1210.9395930701921
RM,2022,cemento,0.2759536012647993,76820.80952471828,,3802.114,1049.2070507193112
RM,2023,cemento,0.2759536012647993,76868.38190950888,,3802.114,1049.2070507193112
RM,2024,cemento,0.2759536012647993,78139.92732658311,,3802.114,1049.2070507193112
RM,2025,cemento,0.2759536012647993,79577.06532564366,,3802.114,1049.2070507193112
RM,2026,cemento,0.2759536012647993,81060.13133546611,,3802.114,1049.2070507193112
RM,2027,cemento,0.2759536012647993,84786.62538308297,,3802.114,1049.2070507193112
RM,2028,cemento,0.2759536012647993,86211.62166958865,,3802.114,1049.2070507193112
RM,2029,cemento,0.2759536012647993,87741.10999004143,,3802.114,1049.2070507193112
RM,2030,cemento,0.2759536012647993,89298.74665436664,,3802.114,1049.2070507193112
RM,2031,cemento,0.2759536012647993,90914.23904601544,,3802.114,1049.2070507193112
RM,2032,cemento,0.2759536012647993,92565.80788117182,,3802.114,1049.2070507193112
RM,2033,cemento,0.2759536012647993,94242.65447746032,,3802.114,1049.2070507193112
RM,2034,cemento,0.2759536012647993,95935.75479271317,,3802.114,1049.2070507193112
RM,2035,cemento,0.2759536012647993,97636.65995328828,,3802.114,1049.2070507193112
RM,2036,cemento,0.2759536012647993,99316.19135304319,,3802.114,1049.2070507193112
RM,2037,cemento,0.2759536012647993,101024.6138038041,,3802.114,1049.2070507193112
RM,2038,cemento,0.2759536012647993,102762.424285162,,3802.114,1049.2070507193112
RM,2039,cemento,0.2759536012647993,104530.1283256775,,3802.114,1049.2070507193112
RM,2040,cemento,0.2759536012647993,106328.2401499387,,3802.114,1049.2070507193112
RM,2041,cemento,0.2759536012647993,108104.1187080744,,3802.114,1049.2070507193112
RM,2042,cemento,0.2759536012647993,109855.6056681671,,3802.114,1049.2070507193112
RM,2043,cemento,0.2759536012647993,111580.54215839,,3802.114,1049.2070507193112
